emotion_label,gender,path
surprise,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
surprise,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav
surprise,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
surprise,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav
surprise,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav
happy,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
happy,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav
happy,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav
happy,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav
happy,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav
happy,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav
happy,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav
sadness,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
sadness,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
sadness,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav
sadness,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
happy,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav
neutral,male,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav
angry,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
angry,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
angry,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
fear,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
fear,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
fear,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
fear,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
fear,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
fear,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
fear,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
fear,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
disgust,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
disgust,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
disgust,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
happy,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
sadness,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
sadness,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
sadness,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
sadness,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
sadness,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
sadness,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
sadness,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
sadness,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
angry,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
angry,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
angry,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
angry,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
angry,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
disgust,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
disgust,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
disgust,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
disgust,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
disgust,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
surprise,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
surprise,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
surprise,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
surprise,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
surprise,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
surprise,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
surprise,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
surprise,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav
happy,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
happy,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
happy,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
happy,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
happy,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
happy,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
happy,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-01-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-02-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-02-20.wav
neutral,female,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-01-20.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-02-01.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-01-01.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-02-01.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-01-01.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-02-01.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-01-01-01.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-01-02-01.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-02-01-01.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-02-02-01.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-01-01-01.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-01-02-01.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-02-01-01.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-02-02-01.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-02-02-01.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-01-01-01.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-01-02-01.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-02-01-01.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-02-02-01.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-01-01-01.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-01-02-01.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-02-01-01.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-02-02-01.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-01-01-01.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-01-02-01.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-02-01-01.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-01-02-01.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-01-01.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-02-01.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-01-01.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-02-01.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-02-01-01.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-02-02-01.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-01-01-01.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-01-02-01.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-02-01-01.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-02-02-01.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-01-01-01.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-01-02-01.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-02-01-01.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-02-02-01.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-01-01.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-02-01.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-01-01.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-02-01.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-01-01.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-02-01.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-01-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-02-01-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-02-02-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-01-01-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-01-02-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-02-01-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-02-02-01.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-01-01-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-01-01-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-01-02-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-02-01-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-02-02-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-01-01-01.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-01-02-01.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-02-02.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-01-02.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-02-02.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-01-02.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-02-02.wav
